"Table 8: Age-specific percentages of health status, by IMD, by sex and age in England, 2021 [Notes 1 to 11]",,,,,,,,,,,,,
"Census 2021, England",,,,,,,,,,,,,
This worksheet contains one table,,,,,,,,,,,,,
Back to contents (this text contains a link),,,,,,,,,,,,,
Year,Country,Health Status,Sex,Age,IMD Decile,Count,Population,Age-specific Percentage,Lower 95% Confidence Interval,Upper 95% Confidence Interval,Notes,,
2021,England,Very good,Persons,40 to 44,2,"141,825","367,370",38.6,38.4,38.8,[z],,
2021,England,Very good,Persons,45 to 49,2,"114,760","352,030",32.6,32.4,32.8,[z],,
2021,England,Very good,Persons,50 to 54,2,"104,765","373,275",28.1,27.9,28.2,[z],,
2021,England,Very good,Persons,55 to 59,2,"83,135","345,790",24,23.9,24.2,[z],,
2021,England,Very good,Persons,60 to 64,2,"56,775","285,815",19.9,19.7,20,[z],,
2021,England,Very good,Persons,65 to 69,2,"36,295","225,240",16.1,15.9,16.3,[z],,
2021,England,Very good,Persons,70 to 74,2,"28,095","203,735",13.8,13.6,14,[z],,
2021,England,Very good,Persons,75 to 79,2,"14,725","142,620",10.3,10.2,10.5,[z],,
2021,England,Very good,Persons,80 to 84,2,"7,900","103,555",7.6,7.5,7.8,[z],,
2021,England,Very good,Persons,85 to 89,2,"3,170","62,455",5.1,4.9,5.3,[z],,
2021,England,Very good,Persons,90+,2,"1,275","35,960",3.5,3.4,3.7,[z],,
2021,England,Very good,Persons,Under 1,3,"54,850","65,615",83.6,82.9,84.3,[z],,
2021,England,Very good,Persons,1 to 4,3,"226,310","275,635",82.1,81.8,82.4,[z],,
2021,England,Very good,Persons,5 to 9,3,"282,605","357,005",79.2,78.9,79.5,[z],,
2021,England,Very good,Persons,10 to 14,3,"268,700","356,220",75.4,75.1,75.7,[z],,
2021,England,Very good,Persons,15 to 19,3,"226,760","338,310",67,66.8,67.3,[z],,
2021,England,Very good,Persons,20 to 24,3,"237,340","406,405",58.4,58.2,58.6,[z],,
2021,England,Very good,Persons,25 to 29,3,"258,475","457,495",56.5,56.3,56.7,[z],,
2021,England,Very good,Persons,30 to 34,3,"248,675","475,330",52.3,52.1,52.5,[z],,
2021,England,Very good,Persons,35 to 39,3,"202,425","429,565",47.1,46.9,47.3,[z],,
2021,England,Very good,Persons,40 to 44,3,"156,205","375,505",41.6,41.4,41.8,[z],,
2021,England,Very good,Persons,45 to 49,3,"128,845","359,240",35.9,35.7,36.1,[z],,
2021,England,Very good,Persons,50 to 54,3,"118,645","380,835",31.2,31,31.3,[z],,
2021,England,Very good,Persons,55 to 59,3,"97,190","357,830",27.2,27,27.3,[z],,
2021,England,Very good,Persons,60 to 64,3,"67,560","297,760",22.7,22.5,22.9,[z],,
2021,England,Very good,Persons,65 to 69,3,"45,840","240,545",19.1,18.9,19.2,[z],,
2021,England,Very good,Persons,70 to 74,3,"35,490","225,225",15.8,15.6,15.9,[z],,
2021,England,Very good,Persons,75 to 79,3,"19,250","159,265",12.1,11.9,12.3,[z],,
2021,England,Very good,Persons,80 to 84,3,"9,885","115,030",8.6,8.4,8.8,[z],,
2021,England,Very good,Persons,85 to 89,3,"4,025","68,860",5.8,5.7,6,[z],,
2021,England,Very good,Persons,90+,3,"1,615","40,060",4,3.8,4.2,[z],,
2021,England,Very good,Persons,Under 1,4,"51,720","61,045",84.7,84,85.5,[z],,
2021,England,Very good,Persons,1 to 4,4,"211,440","253,190",83.5,83.2,83.9,[z],,
2021,England,Very good,Persons,5 to 9,4,"264,415","327,230",80.8,80.5,81.1,[z],,
2021,England,Very good,Persons,10 to 14,4,"252,225","327,535",77,76.7,77.3,[z],,
2021,England,Very good,Persons,15 to 19,4,"220,480","324,780",67.9,67.6,68.2,[z],,
2021,England,Very good,Persons,20 to 24,4,"233,090","393,755",59.2,59,59.4,[z],,
2021,England,Very good,Persons,25 to 29,4,"248,915","431,225",57.7,57.5,57.9,[z],,
2021,England,Very good,Persons,30 to 34,4,"243,025","450,060",54,53.8,54.2,[z],,
2021,England,Very good,Persons,35 to 39,4,"201,120","410,135",49,48.8,49.3,[z],,
2021,England,Very good,Persons,40 to 44,4,"160,885","366,555",43.9,43.7,44.1,[z],,
2021,England,Very good,Persons,45 to 49,4,"137,900","356,150",38.7,38.5,38.9,[z],,
2021,England,Very good,Persons,50 to 54,4,"132,645","385,475",34.4,34.2,34.6,[z],,
2021,England,Very good,Persons,55 to 59,4,"114,500","374,050",30.6,30.4,30.8,[z],,
2021,England,Very good,Persons,60 to 64,4,"83,265","317,550",26.2,26,26.4,[z],,
2021,England,Very good,Persons,65 to 69,4,"59,145","265,895",22.2,22.1,22.4,[z],,
2021,England,Very good,Persons,70 to 74,4,"48,585","261,715",18.6,18.4,18.7,[z],,
2021,England,Very good,Persons,75 to 79,4,"26,065","187,285",13.9,13.7,14.1,[z],,
2021,England,Very good,Persons,80 to 84,4,"12,650","130,810",9.7,9.5,9.8,[z],,
2021,England,Very good,Persons,85 to 89,4,"5,050","79,830",6.3,6.2,6.5,[z],,
2021,England,Very good,Persons,90+,4,"2,120","46,905",4.5,4.3,4.7,[z],,
2021,England,Very good,Persons,Under 1,5,"48,530","56,820",85.4,84.7,86.2,[z],,
2021,England,Very good,Persons,1 to 4,5,"204,820","241,285",84.9,84.5,85.3,[z],,
2021,England,Very good,Persons,5 to 9,5,"259,600","315,735",82.2,81.9,82.5,[z],,
2021,England,Very good,Persons,10 to 14,5,"250,090","317,525",78.8,78.5,79.1,[z],,
2021,England,Very good,Persons,15 to 19,5,"215,990","310,880",69.5,69.2,69.8,[z],,
2021,England,Very good,Persons,20 to 24,5,"218,910","360,785",60.7,60.4,60.9,[z],,
2021,England,Very good,Persons,25 to 29,5,"232,345","394,380",58.9,58.7,59.2,[z],,
2021,England,Very good,Persons,30 to 34,5,"231,890","418,520",55.4,55.2,55.6,[z],,
2021,England,Very good,Persons,35 to 39,5,"197,340","388,430",50.8,50.6,51,[z],,
2021,England,Very good,Persons,40 to 44,5,"165,275","357,620",46.2,46,46.4,[z],,
2021,England,Very good,Persons,45 to 49,5,"147,000","356,915",41.2,41,41.4,[z],,
2021,England,Very good,Persons,50 to 54,5,"145,365","392,800",37,36.8,37.2,[z],,
2021,England,Very good,Persons,55 to 59,5,"130,100","388,080",33.5,33.3,33.7,[z],,
2021,England,Very good,Persons,60 to 64,5,"97,170","333,040",29.2,29,29.4,[z],,
2021,England,Very good,Persons,65 to 69,5,"70,025","284,825",24.6,24.4,24.8,[z],,
2021,England,Very good,Persons,70 to 74,5,"58,235","286,625",20.3,20.2,20.5,[z],,
2021,England,Very good,Persons,75 to 79,5,"32,290","209,170",15.4,15.3,15.6,[z],,
2021,England,Very good,Persons,80 to 84,5,"15,690","146,010",10.7,10.6,10.9,[z],,
2021,England,Very good,Persons,85 to 89,5,"6,015","89,395",6.7,6.6,6.9,[z],,
2021,England,Very good,Persons,90+,5,"2,495","51,660",4.8,4.6,5,[z],,
2021,England,Very good,Persons,Under 1,6,"48,115","55,925",86,85.3,86.8,[z],,
2021,England,Very good,Persons,1 to 4,6,"202,720","236,330",85.8,85.4,86.2,[z],,
2021,England,Very good,Persons,5 to 9,6,"261,245","312,855",83.5,83.2,83.8,[z],,
2021,England,Very good,Persons,10 to 14,6,"253,915","317,260",80,79.7,80.3,[z],,
2021,England,Very good,Persons,15 to 19,6,"215,730","303,680",71,70.7,71.3,[z],,
2021,England,Very good,Persons,20 to 24,6,"212,745","343,535",61.9,61.7,62.2,[z],,
2021,England,Very good,Persons,25 to 29,6,"228,770","379,795",60.2,60,60.5,[z],,
2021,England,Very good,Persons,30 to 34,6,"228,625","403,220",56.7,56.5,56.9,[z],,
2021,England,Very good,Persons,35 to 39,6,"199,835","381,725",52.4,52.1,52.6,[z],,
2021,England,Very good,Persons,40 to 44,6,"172,895","358,940",48.2,47.9,48.4,[z],,
2021,England,Very good,Persons,45 to 49,6,"158,145","362,540",43.6,43.4,43.8,[z],,
2021,England,Very good,Persons,50 to 54,6,"158,395","400,655",39.5,39.3,39.7,[z],,
2021,England,Very good,Persons,55 to 59,6,"144,960","399,700",36.3,36.1,36.5,[z],,
2021,England,Very good,Persons,60 to 64,6,"109,570","346,835",31.6,31.4,31.8,[z],,
2021,England,Very good,Persons,65 to 69,6,"80,570","300,125",26.8,26.7,27,[z],,
2021,England,Very good,Persons,70 to 74,6,"67,365","308,025",21.9,21.7,22,[z],,
2021,England,Very good,Persons,75 to 79,6,"37,390","226,525",16.5,16.3,16.7,[z],,
2021,England,Very good,Persons,80 to 84,6,"18,240","156,985",11.6,11.5,11.8,[z],,
2021,England,Very good,Persons,85 to 89,6,"7,065","96,175",7.3,7.2,7.5,[z],,
2021,England,Very good,Persons,90+,6,"2,630","55,440",4.7,4.6,4.9,[z],,
2021,England,Very good,Persons,Under 1,7,"45,145","52,060",86.7,85.9,87.5,[z],,
2021,England,Very good,Persons,1 to 4,7,"194,240","223,610",86.9,86.5,87.3,[z],,
2021,England,Very good,Persons,5 to 9,7,"255,015","300,040",85,84.7,85.3,[z],,
2021,England,Very good,Persons,10 to 14,7,"251,605","308,975",81.4,81.1,81.8,[z],,
2021,England,Very good,Persons,15 to 19,7,"213,635","293,425",72.8,72.5,73.1,[z],,
2021,England,Very good,Persons,20 to 24,7,"193,235","303,780",63.6,63.3,63.9,[z],,
2021,England,Very good,Persons,25 to 29,7,"205,330","336,990",60.9,60.7,61.2,[z],,
2021,England,Very good,Persons,30 to 34,7,"210,535","364,540",57.8,57.5,58,[z],,
2021,England,Very good,Persons,35 to 39,7,"192,180","357,270",53.8,53.6,54,[z],,
2021,England,Very good,Persons,40 to 44,7,"173,900","346,640",50.2,49.9,50.4,[z],,
2021,England,Very good,Persons,45 to 49,7,"165,305","359,795",45.9,45.7,46.2,[z],,
2021,England,Very good,Persons,50 to 54,7,"167,030","399,450",41.8,41.6,42,[z],,
2021,England,Very good,Persons,55 to 59,7,"154,375","401,490",38.5,38.3,38.6,[z],,
2021,England,Very good,Persons,60 to 64,7,"117,960","349,970",33.7,33.5,33.9,[z],,
2021,England,Very good,Persons,65 to 69,7,"87,510","307,145",28.5,28.3,28.7,[z],,
2021,England,Very good,Persons,70 to 74,7,"74,340","321,355",23.1,23,23.3,[z],,
2021,England,Very good,Persons,75 to 79,7,"41,310","237,640",17.4,17.2,17.6,[z],,
2021,England,Very good,Persons,80 to 84,7,"20,420","164,875",12.4,12.2,12.6,[z],,
2021,England,Very good,Persons,85 to 89,7,"7,580","100,140",7.6,7.4,7.7,[z],,
2021,England,Very good,Persons,90+,7,"2,870","56,965",5,4.9,5.2,[z],,
2021,England,Very good,Persons,Under 1,8,"43,960","50,305",87.4,86.6,88.2,[z],,
2021,England,Very good,Persons,1 to 4,8,"194,510","222,270",87.5,87.1,87.9,[z],,
2021,England,Very good,Persons,5 to 9,8,"260,565","303,445",85.9,85.5,86.2,[z],,
2021,England,Very good,Persons,10 to 14,8,"260,265","315,545",82.5,82.2,82.8,[z],,
2021,England,Very good,Persons,15 to 19,8,"222,490","301,030",73.9,73.6,74.2,[z],,
2021,England,Very good,Persons,20 to 24,8,"191,300","295,890",64.7,64.4,64.9,[z],,
2021,England,Very good,Persons,25 to 29,8,"201,265","323,435",62.2,62,62.5,[z],,
2021,England,Very good,Persons,30 to 34,8,"205,395","347,900",59,58.8,59.3,[z],,
2021,England,Very good,Persons,35 to 39,8,"193,375","350,475",55.2,54.9,55.4,[z],,
2021,England,Very good,Persons,40 to 44,8,"181,095","349,220",51.9,51.6,52.1,[z],,
2021,England,Very good,Persons,45 to 49,8,"175,005","364,805",48,47.7,48.2,[z],,
2021,England,Very good,Persons,50 to 54,8,"178,130","405,865",43.9,43.7,44.1,[z],,
2021,England,Very good,Persons,55 to 59,8,"163,210","405,640",40.2,40,40.4,[z],,
2021,England,Very good,Persons,60 to 64,8,"124,175","352,805",35.2,35,35.4,[z],,
2021,England,Very good,Persons,65 to 69,8,"92,385","310,030",29.8,29.6,30,[z],,
2021,England,Very good,Persons,70 to 74,8,"79,200","329,800",24,23.8,24.2,[z],,
2021,England,Very good,Persons,75 to 79,8,"44,570","245,050",18.2,18,18.4,[z],,
2021,England,Very good,Persons,80 to 84,8,"21,190","167,840",12.6,12.5,12.8,[z],,
2021,England,Very good,Persons,85 to 89,8,"8,120","103,245",7.9,7.7,8,[z],,
2021,England,Very good,Persons,90+,8,"3,045","58,925",5.2,5,5.4,[z],,
